recordKey,detailId,mediaId,mediaType,inventoryNumber,yearRaw,field,hitType,category,matchedTerm,matchedTermNormalized,canonicalName,matchSource,stmGazetteerId,ambiguityCount,title,snippet,lowHangingSpecific,reviewBucket
04a36f81-60e3-12a2-57e2-6205dddc0e09::cd4f68f6-c791-02ee-eb20-6689be7743c1,04a36f81-60e3-12a2-57e2-6205dddc0e09,cd4f68f6-c791-02ee-eb20-6689be7743c1,image,SR-NA_01_0954,,personsRaw,person,person,Marcel Ramadin Vere Baumgard,marcel ramadin vere baumgard,Marcel Ramadin Vere Baumgard,nas-persons-field,,1,Foto's organisatie Verkiezingen 2015,Marcel Ramadin Vere Baumgard,true,high-precision
04a36f81-60e3-12a2-57e2-6205dddc0e09::cd4f68f6-c791-02ee-eb20-6689be7743c1,04a36f81-60e3-12a2-57e2-6205dddc0e09,cd4f68f6-c791-02ee-eb20-6689be7743c1,image,SR-NA_01_0954,,personsRaw,person,person,Politieagenten KPS,politieagenten kps,Politieagenten KPS,nas-persons-field,,1,Foto's organisatie Verkiezingen 2015,Politieagenten KPS,true,high-precision
04a36f81-60e3-12a2-57e2-6205dddc0e09::cd4f68f6-c791-02ee-eb20-6689be7743c1,04a36f81-60e3-12a2-57e2-6205dddc0e09,cd4f68f6-c791-02ee-eb20-6689be7743c1,image,SR-NA_01_0954,,personsRaw,person,person,Theo Sondrojoe,theo sondrojoe,Theo Sondrojoe,nas-persons-field,,1,Foto's organisatie Verkiezingen 2015,Theo Sondrojoe,true,high-precision
04a36f81-60e3-12a2-57e2-6205dddc0e09::cd4f68f6-c791-02ee-eb20-6689be7743c1,04a36f81-60e3-12a2-57e2-6205dddc0e09,cd4f68f6-c791-02ee-eb20-6689be7743c1,image,SR-NA_01_0954,,personsRaw,person,person,Yvonne Pinas,yvonne pinas,Yvonne Pinas,nas-persons-field,,1,Foto's organisatie Verkiezingen 2015,Yvonne Pinas,true,high-precision
04a36f81-60e3-12a2-57e2-6205dddc0e09::cd4f68f6-c791-02ee-eb20-6689be7743c1,04a36f81-60e3-12a2-57e2-6205dddc0e09,cd4f68f6-c791-02ee-eb20-6689be7743c1,image,SR-NA_01_0954,,personsRaw,person,person,Maverick Boejoekoe,maverick boejoekoe,Maverick Boejoekoe,nas-persons-field,,1,Foto's organisatie Verkiezingen 2015,Maverick Boejoekoe,true,high-precision
04a36f81-60e3-12a2-57e2-6205dddc0e09::cd4f68f6-c791-02ee-eb20-6689be7743c1,04a36f81-60e3-12a2-57e2-6205dddc0e09,cd4f68f6-c791-02ee-eb20-6689be7743c1,image,SR-NA_01_0954,,personsRaw,person,person,Lakshminarain Doebay,lakshminarain doebay,Lakshminarain Doebay,nas-persons-field,,1,Foto's organisatie Verkiezingen 2015,Lakshminarain Doebay,true,high-precision
04a36f81-60e3-12a2-57e2-6205dddc0e09::cd4f68f6-c791-02ee-eb20-6689be7743c1,04a36f81-60e3-12a2-57e2-6205dddc0e09,cd4f68f6-c791-02ee-eb20-6689be7743c1,image,SR-NA_01_0954,,personsRaw,person,person,Aroenkoemar Ramdhani,aroenkoemar ramdhani,Aroenkoemar Ramdhani,nas-persons-field,,1,Foto's organisatie Verkiezingen 2015,Aroenkoemar Ramdhani,true,high-precision
04a36f81-60e3-12a2-57e2-6205dddc0e09::cd4f68f6-c791-02ee-eb20-6689be7743c1,04a36f81-60e3-12a2-57e2-6205dddc0e09,cd4f68f6-c791-02ee-eb20-6689be7743c1,image,SR-NA_01_0954,,personsRaw,person,person,John de la Fuente,john de la fuente,John de la Fuente,nas-persons-field,,1,Foto's organisatie Verkiezingen 2015,John de la Fuente,true,high-precision
04a36f81-60e3-12a2-57e2-6205dddc0e09::cd4f68f6-c791-02ee-eb20-6689be7743c1,04a36f81-60e3-12a2-57e2-6205dddc0e09,cd4f68f6-c791-02ee-eb20-6689be7743c1,image,SR-NA_01_0954,,personsRaw,person,person,Margaretha Malontie,margaretha malontie,Margaretha Malontie,nas-persons-field,,1,Foto's organisatie Verkiezingen 2015,Margaretha Malontie,true,high-precision
04a36f81-60e3-12a2-57e2-6205dddc0e09::cd4f68f6-c791-02ee-eb20-6689be7743c1,04a36f81-60e3-12a2-57e2-6205dddc0e09,cd4f68f6-c791-02ee-eb20-6689be7743c1,image,SR-NA_01_0954,,personsRaw,person,person,Humphrey Jeroe,humphrey jeroe,Humphrey Jeroe,nas-persons-field,,1,Foto's organisatie Verkiezingen 2015,Humphrey Jeroe,true,high-precision
04a36f81-60e3-12a2-57e2-6205dddc0e09::cd4f68f6-c791-02ee-eb20-6689be7743c1,04a36f81-60e3-12a2-57e2-6205dddc0e09,cd4f68f6-c791-02ee-eb20-6689be7743c1,image,SR-NA_01_0954,,personsRaw,person,person,Marcel Lin Tsung,marcel lin tsung,Marcel Lin Tsung,nas-persons-field,,1,Foto's organisatie Verkiezingen 2015,Marcel Lin Tsung,true,high-precision
04a36f81-60e3-12a2-57e2-6205dddc0e09::cd4f68f6-c791-02ee-eb20-6689be7743c1,04a36f81-60e3-12a2-57e2-6205dddc0e09,cd4f68f6-c791-02ee-eb20-6689be7743c1,image,SR-NA_01_0954,,personsRaw,person,person,Humphrey Dundas Verkiezingshotspot,humphrey dundas verkiezingshotspot,Humphrey Dundas Verkiezingshotspot,nas-persons-field,,1,Foto's organisatie Verkiezingen 2015,Humphrey Dundas Verkiezingshotspot,true,high-precision
04a36f81-60e3-12a2-57e2-6205dddc0e09::cd4f68f6-c791-02ee-eb20-6689be7743c1,04a36f81-60e3-12a2-57e2-6205dddc0e09,cd4f68f6-c791-02ee-eb20-6689be7743c1,image,SR-NA_01_0954,,personsRaw,person,person,Lesley Artist,lesley artist,Lesley Artist,nas-persons-field,,1,Foto's organisatie Verkiezingen 2015,Lesley Artist,true,high-precision
04a36f81-60e3-12a2-57e2-6205dddc0e09::cd4f68f6-c791-02ee-eb20-6689be7743c1,04a36f81-60e3-12a2-57e2-6205dddc0e09,cd4f68f6-c791-02ee-eb20-6689be7743c1,image,SR-NA_01_0954,,personsRaw,person,person,Vincent Verwey Chantal Cadogan Paporo’s Corner,vincent verwey chantal cadogan paporo s corner,Vincent Verwey Chantal Cadogan Paporo’s Corner,nas-persons-field,,1,Foto's organisatie Verkiezingen 2015,Vincent Verwey Chantal Cadogan Paporo’s Corner,true,high-precision
04a36f81-60e3-12a2-57e2-6205dddc0e09::cd4f68f6-c791-02ee-eb20-6689be7743c1,04a36f81-60e3-12a2-57e2-6205dddc0e09,cd4f68f6-c791-02ee-eb20-6689be7743c1,image,SR-NA_01_0954,,personsRaw,person,person,Mike Nerkust,mike nerkust,Mike Nerkust,nas-persons-field,,1,Foto's organisatie Verkiezingen 2015,Mike Nerkust,true,high-precision
04a36f81-60e3-12a2-57e2-6205dddc0e09::cd4f68f6-c791-02ee-eb20-6689be7743c1,04a36f81-60e3-12a2-57e2-6205dddc0e09,cd4f68f6-c791-02ee-eb20-6689be7743c1,image,SR-NA_01_0954,,personsRaw,person,person,Percy Oliveira,percy oliveira,Percy Oliveira,nas-persons-field,,1,Foto's organisatie Verkiezingen 2015,Percy Oliveira,true,high-precision
04de88ec-2182-91ef-8757-bdbe60656de6::1d40de6c-c93a-1f90-eefb-e0ae7981a3f4,04de88ec-2182-91ef-8757-bdbe60656de6,1d40de6c-c93a-1f90-eefb-e0ae7981a3f4,video,SR-NA_02_0958,14 januari 2003,personsRaw,person,person,Otmar Rodgers,otmar rodgers,Otmar Rodgers,nas-persons-field,,1,Gezondheidsflipcard hart en vaatziekten,Otmar Rodgers,true,high-precision
05446c84-02cc-c71a-025a-32fbd1d9d805::6c88fe76-8b78-4fce-f0f9-01732d1569a2,05446c84-02cc-c71a-025a-32fbd1d9d805,6c88fe76-8b78-4fce-f0f9-01732d1569a2,video,SR-NA_02_1384,Onbekend,personsRaw,person,person,Robert Ameerali,robert ameerali,Robert Ameerali,nas-persons-field,,1,Verkiezing vicepresident Robert Ameerali,Robert Ameerali,true,high-precision
05446c84-02cc-c71a-025a-32fbd1d9d805::6c88fe76-8b78-4fce-f0f9-01732d1569a2,05446c84-02cc-c71a-025a-32fbd1d9d805,6c88fe76-8b78-4fce-f0f9-01732d1569a2,video,SR-NA_02_1384,Onbekend,personsRaw,person,person,Ronald Venetiaan,ronald venetiaan,Ronald Venetiaan,nas-persons-field,,1,Verkiezing vicepresident Robert Ameerali,Ronald Venetiaan,true,high-precision
060e8b68-57ee-7548-4381-a2a0d2aaf27e::39b56a3a-e6c4-6303-c8ae-4558a32bf245,060e8b68-57ee-7548-4381-a2a0d2aaf27e,39b56a3a-e6c4-6303-c8ae-4558a32bf245,video,SR-NA_02_1355,Onbekend,personsRaw,person,person,Ronald Hooghart,ronald hooghart,Ronald Hooghart,nas-persons-field,,1,PBO-voorzitter Ronald Hooghart bespreekt de doelstellingen van de partij,Ronald Hooghart,true,high-precision
0856c2f9-4cd4-b7df-e7dc-565829889b19::0d6be34e-bf5f-4b10-d267-3c1f893a678d,0856c2f9-4cd4-b7df-e7dc-565829889b19,0d6be34e-bf5f-4b10-d267-3c1f893a678d,image,SR-NA_01_0262,1990,title,place,street,Domineestraat,domineestraat,Domineestraat,paramaribo-street-standardization,,1,Steenbakkerijstraat en Domineestraat,Steenbakkerijstraat en Domineestraat,true,high-precision
0856c2f9-4cd4-b7df-e7dc-565829889b19::0d6be34e-bf5f-4b10-d267-3c1f893a678d,0856c2f9-4cd4-b7df-e7dc-565829889b19,0d6be34e-bf5f-4b10-d267-3c1f893a678d,image,SR-NA_01_0262,1990,title,place,street,Steenbakkerijstraat,steenbakkerijstraat,Steenbakkerijstraat,paramaribo-street-standardization,,1,Steenbakkerijstraat en Domineestraat,Steenbakkerijstraat en Domineestraat,true,high-precision
0856c2f9-4cd4-b7df-e7dc-565829889b19::0d6be34e-bf5f-4b10-d267-3c1f893a678d,0856c2f9-4cd4-b7df-e7dc-565829889b19,0d6be34e-bf5f-4b10-d267-3c1f893a678d,image,SR-NA_01_0262,1990,description,place,street,Domineestraat,domineestraat,Domineestraat,paramaribo-street-standardization,,1,Steenbakkerijstraat en Domineestraat,"Hoek Steenbakkerijstraat en Domineestraat, bekeken vanonder de luifel van hotel Krasnapolsky",true,high-precision
0856c2f9-4cd4-b7df-e7dc-565829889b19::0d6be34e-bf5f-4b10-d267-3c1f893a678d,0856c2f9-4cd4-b7df-e7dc-565829889b19,0d6be34e-bf5f-4b10-d267-3c1f893a678d,image,SR-NA_01_0262,1990,description,place,street,Steenbakkerijstraat,steenbakkerijstraat,Steenbakkerijstraat,paramaribo-street-standardization,,1,Steenbakkerijstraat en Domineestraat,"Hoek Steenbakkerijstraat en Domineestraat, bekeken vanonder de luifel van hotel Krasnapolsky",true,high-precision
0857ffc8-b7dd-1a72-42ec-c23e584bbe01::dc5c1145-6e10-4df8-96b2-9ae484b798a8,0857ffc8-b7dd-1a72-42ec-c23e584bbe01,dc5c1145-6e10-4df8-96b2-9ae484b798a8,image,SR-NA_01_ 0541,1987,description,place,street,Wanicastraat,wanicastraat,Wanicastraat,paramaribo-street-standardization,,1,Eeuwfeest Boniface Kerk,"Viering 100 Jaar Boniface Kerk aan de Wanicastraat, thans Johan Adolf Pengelstraat. Op 7 april 1886 werd de eerste steen voor de bouw van de St. Bonifaciuskerk gelegd. D",true,high-precision
090c8aac-13b8-9857-a065-cf53ec85d69b::6bb15664-23ca-447d-6612-b2a43e14bffb,090c8aac-13b8-9857-a065-cf53ec85d69b,6bb15664-23ca-447d-6612-b2a43e14bffb,video,SR-NA_02_1045,2006,description,place,plantation,Industrie,industrie,Industrie,stm-gazetteer,stm-00858,1,Interview met Cilio Cameron hoofd economische controle dienst,"sche Controle Dienst (ECD) van het ministerie van Handel en industrie, wat de bevoegdheden en werkwijze van de dienst zijn. Ook wordt er in het programma rondvraag gedaan in de binnenstad n",true,high-precision
0948dfa6-ffc0-902f-a12e-73e1b7703396::d51a4caa-b84b-9827-c80a-f76707ee068d,0948dfa6-ffc0-902f-a12e-73e1b7703396,d51a4caa-b84b-9827-c80a-f76707ee068d,video,SR-NA_02_0992_002,Onbekend,personsRaw,person,person,Geetapersad Gangaram Panday,geetapersad gangaram panday,Geetapersad Gangaram Panday,nas-persons-field,,1,Volksreceptie i.v.m. Onafhankelijkheidsdag-deel 2,Geetapersad Gangaram Panday,true,high-precision
0948dfa6-ffc0-902f-a12e-73e1b7703396::d51a4caa-b84b-9827-c80a-f76707ee068d,0948dfa6-ffc0-902f-a12e-73e1b7703396,d51a4caa-b84b-9827-c80a-f76707ee068d,video,SR-NA_02_0992_002,Onbekend,personsRaw,person,person,Maurits Tuur,maurits tuur,Maurits Tuur,nas-persons-field,,1,Volksreceptie i.v.m. Onafhankelijkheidsdag-deel 2,Maurits Tuur,true,high-precision
0948dfa6-ffc0-902f-a12e-73e1b7703396::d51a4caa-b84b-9827-c80a-f76707ee068d,0948dfa6-ffc0-902f-a12e-73e1b7703396,d51a4caa-b84b-9827-c80a-f76707ee068d,video,SR-NA_02_0992_002,Onbekend,personsRaw,person,person,Otmar Rodgers,otmar rodgers,Otmar Rodgers,nas-persons-field,,1,Volksreceptie i.v.m. Onafhankelijkheidsdag-deel 2,Otmar Rodgers,true,high-precision
0948dfa6-ffc0-902f-a12e-73e1b7703396::d51a4caa-b84b-9827-c80a-f76707ee068d,0948dfa6-ffc0-902f-a12e-73e1b7703396,d51a4caa-b84b-9827-c80a-f76707ee068d,video,SR-NA_02_0992_002,Onbekend,personsRaw,person,person,Jules Fullington,jules fullington,Jules Fullington,nas-persons-field,,1,Volksreceptie i.v.m. Onafhankelijkheidsdag-deel 2,Jules Fullington,true,high-precision
0948dfa6-ffc0-902f-a12e-73e1b7703396::d51a4caa-b84b-9827-c80a-f76707ee068d,0948dfa6-ffc0-902f-a12e-73e1b7703396,d51a4caa-b84b-9827-c80a-f76707ee068d,video,SR-NA_02_0992_002,Onbekend,personsRaw,person,person,Lieuw's Catering,lieuw s catering,Lieuw's Catering,nas-persons-field,,1,Volksreceptie i.v.m. Onafhankelijkheidsdag-deel 2,Lieuw's Catering,true,high-precision
09d48efb-36fb-4b75-af22-d40e36ddc327::b67d52ec-30e4-3ad0-18db-c1fdd61a6fc8,09d48efb-36fb-4b75-af22-d40e36ddc327,b67d52ec-30e4-3ad0-18db-c1fdd61a6fc8,image,SR-NA_01_0232,Onbekend,title,place,street,Wagenwegstraat,wagenwegstraat,Wagenwegstraat,paramaribo-street-standardization,,1,Historisch gebouw Wagenwegstraat,Historisch gebouw Wagenwegstraat,true,high-precision
09d48efb-36fb-4b75-af22-d40e36ddc327::b67d52ec-30e4-3ad0-18db-c1fdd61a6fc8,09d48efb-36fb-4b75-af22-d40e36ddc327,b67d52ec-30e4-3ad0-18db-c1fdd61a6fc8,image,SR-NA_01_0232,Onbekend,description,place,street,Wagenwegstraat,wagenwegstraat,Wagenwegstraat,paramaribo-street-standardization,,1,Historisch gebouw Wagenwegstraat,Oud-gebouw aan de Wagenwegstraat te Paramaribo.,true,high-precision
0bb82ea1-c61a-4520-a71d-bfa382ffafbf::a5d2c72f-f00a-bd37-8ee4-0f13777e96dc,0bb82ea1-c61a-4520-a71d-bfa382ffafbf,a5d2c72f-f00a-bd37-8ee4-0f13777e96dc,image,SR-NA_01_0203,Onbekend,description,place,street,Wagenwegstraat,wagenwegstraat,Wagenwegstraat,paramaribo-street-standardization,,1,Gebouwen ministerie van Arbeid,Voormalig hoofdgebouw van het ministerie van Arbeid aan de Wagenwegstraat en het kantoor van arbeidsinspectie aan de Watermolenstraat.,true,high-precision
0bb82ea1-c61a-4520-a71d-bfa382ffafbf::a5d2c72f-f00a-bd37-8ee4-0f13777e96dc,0bb82ea1-c61a-4520-a71d-bfa382ffafbf,a5d2c72f-f00a-bd37-8ee4-0f13777e96dc,image,SR-NA_01_0203,Onbekend,description,place,street,Watermolenstraat,watermolenstraat,Watermolenstraat,paramaribo-street-standardization,,1,Gebouwen ministerie van Arbeid,e Wagenwegstraat en het kantoor van arbeidsinspectie aan de Watermolenstraat.,true,high-precision
0e6c93da-d253-4eb9-a37d-73c17c436f6e::7b339a33-e04c-1610-5c9a-8fd479f1b674,0e6c93da-d253-4eb9-a37d-73c17c436f6e,7b339a33-e04c-1610-5c9a-8fd479f1b674,image,SR-NA_01_0036,17 april 1970,keywords,place,street,Wanicastraat,wanicastraat,Wanicastraat,paramaribo-street-standardization,,1,Minister Ahmad Ali naar Landsweldadigheidsgesticht,Landsgrond Boniface | Wanicastraat | ex-Leprozen | psychotici | Arbeid en Sociale Zaken,true,high-precision
113914af-c9da-03ca-7025-ea532438750c::66e0b5b3-275c-31a1-7bd4-3a4f0b101152,113914af-c9da-03ca-7025-ea532438750c,66e0b5b3-275c-31a1-7bd4-3a4f0b101152,video,SR-NA_02_0977_003,Onbekend,title,place,river,Nickerie,nickerie,Nickerie,stm-gazetteer,stm-00261,1,Jaardag streekziekenhuis Nickerie deel 3,Jaardag streekziekenhuis Nickerie deel 3,true,high-precision
1190d215-e842-6c32-06f1-b952520fae68::225a0f47-9bc2-15ff-ea6b-cd105fe7badd,1190d215-e842-6c32-06f1-b952520fae68,225a0f47-9bc2-15ff-ea6b-cd105fe7badd,image,SR-NA_01_0283_006_001,Februari 1980,title,place,street,Waterkant,waterkant,Waterkant,paramaribo-street-standardization,,1,Brand Waterkant omgeving Platte Brug,Brand Waterkant omgeving Platte Brug,true,high-precision
12c30417-c364-9392-1888-bcd4527cb253::9d1c0c8c-8daa-54d3-ee6b-076f280a9e7c,12c30417-c364-9392-1888-bcd4527cb253,9d1c0c8c-8daa-54d3-ee6b-076f280a9e7c,image,SR-NA_01_0239,Onbekend,title,place,street,Gravenstraat,gravenstraat,Gravenstraat,paramaribo-street-standardization,,1,Jopie Pengel Gravenstraat,Jopie Pengel Gravenstraat,true,high-precision
12c30417-c364-9392-1888-bcd4527cb253::9d1c0c8c-8daa-54d3-ee6b-076f280a9e7c,12c30417-c364-9392-1888-bcd4527cb253,9d1c0c8c-8daa-54d3-ee6b-076f280a9e7c,image,SR-NA_01_0239,Onbekend,description,place,street,Gravenstraat,gravenstraat,Gravenstraat,paramaribo-street-standardization,,1,Jopie Pengel Gravenstraat,Jopie Pengel wordt toegejuichd door een menigte aan de Gravenstraat,true,high-precision
12c30417-c364-9392-1888-bcd4527cb253::9d1c0c8c-8daa-54d3-ee6b-076f280a9e7c,12c30417-c364-9392-1888-bcd4527cb253,9d1c0c8c-8daa-54d3-ee6b-076f280a9e7c,image,SR-NA_01_0239,Onbekend,keywords,place,street,Gravenstraat,gravenstraat,Gravenstraat,paramaribo-street-standardization,,1,Jopie Pengel Gravenstraat,Jopie Pengel | Gravenstraat,true,high-precision
12c7c9bf-e8cc-4bbe-1617-efaac3f4fdd3::d26ee06e-75e7-ae88-76f8-21144d729bb1,12c7c9bf-e8cc-4bbe-1617-efaac3f4fdd3,d26ee06e-75e7-ae88-76f8-21144d729bb1,image,SR-NA_01_ 0519,1987,personsRaw,person,person,Henk Arron,henk arron,Henk Arron,nas-persons-field,,1,Nationaal congres crisis en perspectief in Torarica,Henk Arron,true,high-precision
12c7c9bf-e8cc-4bbe-1617-efaac3f4fdd3::d26ee06e-75e7-ae88-76f8-21144d729bb1,12c7c9bf-e8cc-4bbe-1617-efaac3f4fdd3,d26ee06e-75e7-ae88-76f8-21144d729bb1,image,SR-NA_01_ 0519,1987,personsRaw,person,person,Jagernath Lachmon,jagernath lachmon,Jagernath Lachmon,nas-persons-field,,1,Nationaal congres crisis en perspectief in Torarica,Jagernath Lachmon,true,high-precision
12c7c9bf-e8cc-4bbe-1617-efaac3f4fdd3::d26ee06e-75e7-ae88-76f8-21144d729bb1,12c7c9bf-e8cc-4bbe-1617-efaac3f4fdd3,d26ee06e-75e7-ae88-76f8-21144d729bb1,image,SR-NA_01_ 0519,1987,personsRaw,person,person,Ernie Brunings,ernie brunings,Ernie Brunings,nas-persons-field,,1,Nationaal congres crisis en perspectief in Torarica,Ernie Brunings,true,high-precision
12c7c9bf-e8cc-4bbe-1617-efaac3f4fdd3::d26ee06e-75e7-ae88-76f8-21144d729bb1,12c7c9bf-e8cc-4bbe-1617-efaac3f4fdd3,d26ee06e-75e7-ae88-76f8-21144d729bb1,image,SR-NA_01_ 0519,1987,personsRaw,person,person,Jules Wijdenbosch,jules wijdenbosch,Jules Wijdenbosch,nas-persons-field,,1,Nationaal congres crisis en perspectief in Torarica,Jules Wijdenbosch,true,high-precision
14afdc1a-ef48-3268-7353-b048ec3f4316::acf3cb88-154a-a86c-a81d-3cde2aeee753,14afdc1a-ef48-3268-7353-b048ec3f4316,acf3cb88-154a-a86c-a81d-3cde2aeee753,video,SR-NA_02_1053,Onbekend,title,place,river,Nickerie,nickerie,Nickerie,stm-gazetteer,stm-00261,1,Vhp-vergadering nickerie met Atta mungra-sarnami,Vhp-vergadering nickerie met Atta mungra-sarnami,true,high-precision
14feeeac-e8cd-2f0d-11e2-ea67e8c7778e::7fbd68e0-ca98-6d9e-e0b1-e094f141607e,14feeeac-e8cd-2f0d-11e2-ea67e8c7778e,7fbd68e0-ca98-6d9e-e0b1-e094f141607e,image,SR-NA_03_088_003,1981,description,place,river,Marowijne,marowijne,Marowijne,stm-gazetteer,stm-00363,1,NVD-Nieuws No. 2 /8-14 januari 1981,raanoogst in stadion Moengo wegens presidentieel bezoek aan Marowijne Reglementering nachtclubs Werkbezoek president Chin A Sen aan Ramgoelamweg Het dragen van valhelmen Ondertekening CLO-a,true,high-precision
15be718d-8451-4928-dbdc-f68cf0992280::71088fa1-c587-2586-1d2f-0bbdcc7249b9,15be718d-8451-4928-dbdc-f68cf0992280,71088fa1-c587-2586-1d2f-0bbdcc7249b9,image,SR-NA_01_0361,1987,description,place,street,onbekend,onbekend,onbekend,paramaribo-street-standardization,,1,Goudenhuwelijk in de SIV,"Viering Goudenhuwelijk van een onbekend echtpaar bij de Surinaamse Islamitische Vereniging, SIV",true,high-precision
15f6574d-b9ce-d6ec-d6fd-38cfa82d444c::19c4b332-87db-43d4-8ca5-804227cee51b,15f6574d-b9ce-d6ec-d6fd-38cfa82d444c,19c4b332-87db-43d4-8ca5-804227cee51b,video,SR-NA_02_1311,September 2003,description,place,plantation,Rotterdam,rotterdam,Rotterdam,stm-gazetteer,stm-00824,1,STVS Journaal van 13 september 2003,geluid. Gesprek met dhr. H. Vonk van Diergaarde Bleidorp in Rotterdam,true,high-precision
15f6574d-b9ce-d6ec-d6fd-38cfa82d444c::19c4b332-87db-43d4-8ca5-804227cee51b,15f6574d-b9ce-d6ec-d6fd-38cfa82d444c,19c4b332-87db-43d4-8ca5-804227cee51b,video,SR-NA_02_1311,September 2003,personsRaw,person,person,Anne Marie Guicherit,anne marie guicherit,Anne Marie Guicherit,nas-persons-field,,1,STVS Journaal van 13 september 2003,Anne Marie Guicherit,true,high-precision
15f6574d-b9ce-d6ec-d6fd-38cfa82d444c::19c4b332-87db-43d4-8ca5-804227cee51b,15f6574d-b9ce-d6ec-d6fd-38cfa82d444c,19c4b332-87db-43d4-8ca5-804227cee51b,video,SR-NA_02_1311,September 2003,personsRaw,person,person,Eleanor King,eleanor king,Eleanor King,nas-persons-field,,1,STVS Journaal van 13 september 2003,Eleanor King,true,high-precision
15f6574d-b9ce-d6ec-d6fd-38cfa82d444c::19c4b332-87db-43d4-8ca5-804227cee51b,15f6574d-b9ce-d6ec-d6fd-38cfa82d444c,19c4b332-87db-43d4-8ca5-804227cee51b,video,SR-NA_02_1311,September 2003,personsRaw,person,person,Mariska Harris,mariska harris,Mariska Harris,nas-persons-field,,1,STVS Journaal van 13 september 2003,Mariska Harris,true,high-precision
15f6574d-b9ce-d6ec-d6fd-38cfa82d444c::19c4b332-87db-43d4-8ca5-804227cee51b,15f6574d-b9ce-d6ec-d6fd-38cfa82d444c,19c4b332-87db-43d4-8ca5-804227cee51b,video,SR-NA_02_1311,September 2003,personsRaw,person,person,Jules Ajodhia,jules ajodhia,Jules Ajodhia,nas-persons-field,,1,STVS Journaal van 13 september 2003,Jules Ajodhia,true,high-precision
15f6574d-b9ce-d6ec-d6fd-38cfa82d444c::19c4b332-87db-43d4-8ca5-804227cee51b,15f6574d-b9ce-d6ec-d6fd-38cfa82d444c,19c4b332-87db-43d4-8ca5-804227cee51b,video,SR-NA_02_1311,September 2003,personsRaw,person,person,H. Vonk,h vonk,H. Vonk,nas-persons-field,,1,STVS Journaal van 13 september 2003,H. Vonk,true,high-precision
15f6e2b1-48c4-6eea-dc53-d0a6dc225bf3::e220263a-1be4-cfcf-96d8-3d4c728033ff,15f6e2b1-48c4-6eea-dc53-d0a6dc225bf3,e220263a-1be4-cfcf-96d8-3d4c728033ff,image,SR-NA_01_0180,1980-1986,description,place,river,Boven-Saramacca,boven-saramacca,Boven-Saramacca,stm-gazetteer,stm-00018,1,Bezoek Tjon Kie Sim aan Poesoegroenoe,"e Hulpbronnen aan Poesoegroenoe, Pusugrunu, een dorp aan de Boven-Saramaccarivier in het ressort Boven-Saramacca in het district Sipaliwini",true,high-precision
15f9c789-cda6-21f3-857a-f370f321babe::db2a34ed-b566-0f87-0467-14a3b184c146,15f9c789-cda6-21f3-857a-f370f321babe,db2a34ed-b566-0f87-0467-14a3b184c146,video,SR-NA_02_0939,Onbekend,description,place,river,Nickerie,nickerie,Nickerie,stm-gazetteer,stm-00261,1,Herdenking 45 jaar Dr. Lachmiepersad Alwin Mungra streekziekenhuis,aris Hardeo Ramadhin ziet de basis voor de ontwikkeling van Nickerie in met name de infrastructuur. Minister Rakieb Khudabux van Volksgezondheid: Herdenking 45ste viering van het Dr. Lachm,true,high-precision
1633432f-bf41-56f8-b2b3-a7838881693e::e4f5c81f-a471-8df0-aafa-17a01e0a135b,1633432f-bf41-56f8-b2b3-a7838881693e,e4f5c81f-a471-8df0-aafa-17a01e0a135b,video,SR-NA_02_0986_001,Onbekend,personsRaw,person,person,A. Ashim,a ashim,A. Ashim,nas-persons-field,,1,Programma AZP,A. Ashim,true,high-precision
1633432f-bf41-56f8-b2b3-a7838881693e::e4f5c81f-a471-8df0-aafa-17a01e0a135b,1633432f-bf41-56f8-b2b3-a7838881693e,e4f5c81f-a471-8df0-aafa-17a01e0a135b,video,SR-NA_02_0986_001,Onbekend,personsRaw,person,person,Bueno de Mesquita,bueno de mesquita,Bueno de Mesquita,nas-persons-field,,1,Programma AZP,Bueno de Mesquita,true,high-precision
