recordKey,detailId,mediaId,segmentIndex,tcStart,tcEnd,startSeconds,endSeconds,segmentLabel,transcriptSnippet,personMentions,placeMentions,confidence,reviewedBy
ccbb0c0b-db49-f7ad-4fcd-3f788c530493::30476f29-3a08-547a-673e-1dc56a2947ce,ccbb0c0b-db49-f7ad-4fcd-3f788c530493,30476f29-3a08-547a-673e-1dc56a2947ce,1,00:00:00.000,00:51:49.000,0,3109,full item,,,,,
cd847150-4c6d-3f8d-0f23-bc44dc1b2bee::13623201-9f1d-d12f-27bc-b222b2502f23,cd847150-4c6d-3f8d-0f23-bc44dc1b2bee,13623201-9f1d-d12f-27bc-b222b2502f23,1,00:00:00.000,00:28:35.000,0,1715,full item,,,,,
cd92ee20-a3a6-cf37-2603-14cebe9216af::1b02cb9c-2555-81de-6b77-58478aa37124,cd92ee20-a3a6-cf37-2603-14cebe9216af,1b02cb9c-2555-81de-6b77-58478aa37124,1,00:00:00.000,00:05:51.000,0,351,full item,,,,,
cdb0dea7-97f9-3cb6-6757-5cd6d0ac63bf::0bccbe83-30b6-19cf-b5bc-499d7f06e82f,cdb0dea7-97f9-3cb6-6757-5cd6d0ac63bf,0bccbe83-30b6-19cf-b5bc-499d7f06e82f,1,00:00:00.000,00:01:08.000,0,68,full item,,,,,
cdbf57bb-dae6-c1e9-2d17-f9dce45279ca::0f173532-d675-93e6-0484-a9563d8c7061,cdbf57bb-dae6-c1e9-2d17-f9dce45279ca,0f173532-d675-93e6-0484-a9563d8c7061,1,00:00:00.000,00:32:56.000,0,1976,full item,,,,,
ce364e70-9043-3e12-63ee-72d8b588b467::32200172-b616-557b-f6b4-9954ac24047f,ce364e70-9043-3e12-63ee-72d8b588b467,32200172-b616-557b-f6b4-9954ac24047f,1,00:00:00.000,00:04:00.000,0,240,full item,,,,,
cf7494a8-adf1-94c4-c845-770c0c086038::ee433819-b9e2-96f8-c69e-07362b63a011,cf7494a8-adf1-94c4-c845-770c0c086038,ee433819-b9e2-96f8-c69e-07362b63a011,1,00:00:00.000,00:23:23.000,0,1403,full item,,,,,
cf766251-c4d2-e663-4756-f786013d6e40::6d489077-8941-e147-8bb4-d2fd85c78f09,cf766251-c4d2-e663-4756-f786013d6e40,6d489077-8941-e147-8bb4-d2fd85c78f09,1,00:00:00.000,00:03:49.000,0,229,full item,,,,,
cfcb585d-146a-094f-c173-086ca0467cc4::7e8c0f4c-8673-1b21-7450-47f373cf97e4,cfcb585d-146a-094f-c173-086ca0467cc4,7e8c0f4c-8673-1b21-7450-47f373cf97e4,1,00:00:00.000,00:02:50.000,0,170,full item,,,,,
cff1a6c4-edeb-d772-d559-41207274d444::1902f070-b3e3-5338-790d-21a571693527,cff1a6c4-edeb-d772-d559-41207274d444,1902f070-b3e3-5338-790d-21a571693527,1,00:00:00.000,00:01:07.000,0,67,full item,,,,,
d078cc92-ff91-9c2f-29b6-5308a847f03c::82402ad8-e7b3-954c-a0e8-ef3cc862abfb,d078cc92-ff91-9c2f-29b6-5308a847f03c,82402ad8-e7b3-954c-a0e8-ef3cc862abfb,1,00:00:00.000,00:02:01.000,0,121,full item,,,,,
d0832ff3-9069-d19b-457e-4b8a8f86f180::8768a3a6-878c-b874-a863-6582558fdc9b,d0832ff3-9069-d19b-457e-4b8a8f86f180,8768a3a6-878c-b874-a863-6582558fdc9b,1,00:00:00.000,00:01:22.000,0,82,full item,,,,,
d087e42f-69a1-66b5-d9c1-3194bb7d1f06::98d08fc3-bfa7-062e-cf13-7d0e35e7c609,d087e42f-69a1-66b5-d9c1-3194bb7d1f06,98d08fc3-bfa7-062e-cf13-7d0e35e7c609,1,00:00:00.000,00:20:05.000,0,1205,full item,,,,,
d0df0e28-529b-e2e7-87cb-6691ac68e939::026b129e-05db-4e83-3d1f-c555f29ab518,d0df0e28-529b-e2e7-87cb-6691ac68e939,026b129e-05db-4e83-3d1f-c555f29ab518,1,00:00:00.000,00:02:30.000,0,150,full item,,,,,
d10bcc9f-e2c7-4490-c94c-2ab84ef494f3::84264e18-2e08-2355-cde8-d9af87240ae6,d10bcc9f-e2c7-4490-c94c-2ab84ef494f3,84264e18-2e08-2355-cde8-d9af87240ae6,1,00:00:00.000,00:16:44.000,0,1004,full item,,,,,
d134ffd4-1e4a-70ed-2753-c7c8976be9f8::071ffd97-eb59-d7c0-84c8-e277c4f5cd07,d134ffd4-1e4a-70ed-2753-c7c8976be9f8,071ffd97-eb59-d7c0-84c8-e277c4f5cd07,1,00:00:00.000,00:00:56.000,0,56,full item,,,,,
d2020334-fd9f-4cc5-cb0c-e6a8515c3c90::8a6a8739-3bc9-e9b9-c44a-1c63b9a3228a,d2020334-fd9f-4cc5-cb0c-e6a8515c3c90,8a6a8739-3bc9-e9b9-c44a-1c63b9a3228a,1,00:00:00.000,00:00:58.000,0,58,full item,,,,,
d21ad624-871e-b9bf-cd55-88463f705b77::78ab207e-7246-e210-8450-b4678e8040ca,d21ad624-871e-b9bf-cd55-88463f705b77,78ab207e-7246-e210-8450-b4678e8040ca,1,00:00:00.000,00:08:00.000,0,480,full item,,,,,
d2408496-5cbf-ee98-c0a6-81c369e14ae1::49ed598c-f645-ebcb-2678-e055cc78edf0,d2408496-5cbf-ee98-c0a6-81c369e14ae1,49ed598c-f645-ebcb-2678-e055cc78edf0,1,00:00:00.000,00:13:49.000,0,829,full item,,,,,
d2a14e3d-15d2-4870-73c3-eebc5e92c962::41650b4e-a769-5e4c-dc22-e575c078ec38,d2a14e3d-15d2-4870-73c3-eebc5e92c962,41650b4e-a769-5e4c-dc22-e575c078ec38,1,00:00:00.000,00:01:41.000,0,101,full item,,,,,
d2a73ed5-4768-6b99-b1c8-5bf6345a4188::5133148a-f46c-00b2-86fc-44ac1c444c7a,d2a73ed5-4768-6b99-b1c8-5bf6345a4188,5133148a-f46c-00b2-86fc-44ac1c444c7a,1,00:00:00.000,00:01:02.000,0,62,full item,,,,,
d2eadf9e-c4e4-6eeb-d513-4659b640b344::f4ea5367-af66-e913-b8aa-e91588f01360,d2eadf9e-c4e4-6eeb-d513-4659b640b344,f4ea5367-af66-e913-b8aa-e91588f01360,1,00:00:00.000,00:01:55.000,0,115,full item,,,,,
d2ef6e12-88e0-6e7b-396b-e5a52c0e8d94::96c0a4d6-8c0c-6c9d-aa29-310331559390,d2ef6e12-88e0-6e7b-396b-e5a52c0e8d94,96c0a4d6-8c0c-6c9d-aa29-310331559390,1,00:00:00.000,00:00:57.000,0,57,full item,,,,,
d2f2f9f3-fba9-dbf1-69ce-087a6ea97ea5::b2d75e42-f0a8-f9fa-2f85-5a7f0b705080,d2f2f9f3-fba9-dbf1-69ce-087a6ea97ea5,b2d75e42-f0a8-f9fa-2f85-5a7f0b705080,1,00:00:00.000,00:01:21.000,0,81,full item,,,,,
d30419ad-82dc-dd52-abc7-2ad6ef2d1b00::88c05dcb-1d9b-7da3-30fd-0c8d9d545315,d30419ad-82dc-dd52-abc7-2ad6ef2d1b00,88c05dcb-1d9b-7da3-30fd-0c8d9d545315,1,00:00:00.000,00:01:07.000,0,67,full item,,,,,
d390e66f-6e09-73ce-e834-3e9afdefcc84::647cb58f-2bf7-f6d3-a90d-82deab51a003,d390e66f-6e09-73ce-e834-3e9afdefcc84,647cb58f-2bf7-f6d3-a90d-82deab51a003,1,00:00:00.000,00:00:53.000,0,53,full item,,,,,
d3bb77f6-8140-b09b-0590-6b41a1642a8f::4894d7dc-10e9-3d20-9734-ccc1bb3abfe1,d3bb77f6-8140-b09b-0590-6b41a1642a8f,4894d7dc-10e9-3d20-9734-ccc1bb3abfe1,1,00:00:00.000,00:00:53.000,0,53,full item,,,,,
d3bfa890-1c32-2daf-57a3-edfd1ccd17a2::856028e6-b790-83e1-c48f-1a43c3a73b41,d3bfa890-1c32-2daf-57a3-edfd1ccd17a2,856028e6-b790-83e1-c48f-1a43c3a73b41,1,00:00:00.000,00:21:45.000,0,1305,full item,,,,,
d3d61ea2-0f11-74bd-aa12-33fda773befa::0b01ee53-10c8-f253-2e37-06da09aa8239,d3d61ea2-0f11-74bd-aa12-33fda773befa,0b01ee53-10c8-f253-2e37-06da09aa8239,1,00:00:00.000,00:23:08.000,0,1388,full item,,,,,
d4046383-08cc-71fa-598a-6168ff0dda0f::844ac0bb-efcb-56a3-c7b4-f2ea79142eaa,d4046383-08cc-71fa-598a-6168ff0dda0f,844ac0bb-efcb-56a3-c7b4-f2ea79142eaa,1,00:00:00.000,00:22:56.000,0,1376,full item,,,,,
d5497057-cdae-245f-a578-6e16d9674f61::7fc3fb17-6d77-a7aa-c063-0763eb596c9c,d5497057-cdae-245f-a578-6e16d9674f61,7fc3fb17-6d77-a7aa-c063-0763eb596c9c,1,00:00:00.000,00:06:46.000,0,406,full item,,,,,
d55a931a-2561-35ff-0dfa-0f1f8da886af::fabdf5b1-80f3-162e-b3f6-dad0cc19d880,d55a931a-2561-35ff-0dfa-0f1f8da886af,fabdf5b1-80f3-162e-b3f6-dad0cc19d880,1,00:00:00.000,00:01:46.000,0,106,full item,,,,,
d5ef30ac-c6a2-9fdd-f2b4-87289d1b0c96::183db760-6a40-e055-04fd-7945f3299b93,d5ef30ac-c6a2-9fdd-f2b4-87289d1b0c96,183db760-6a40-e055-04fd-7945f3299b93,1,00:00:00.000,00:00:42.000,0,42,full item,,,,,
d713aa51-8420-1dd4-3f0a-1e441015a9af::a7191db1-697d-118d-e697-f1ede245ad17,d713aa51-8420-1dd4-3f0a-1e441015a9af,a7191db1-697d-118d-e697-f1ede245ad17,1,00:00:00.000,00:02:23.000,0,143,full item,,,,,
d71ebae2-8295-340e-21d9-a96887e236ef::7734afbb-73b1-b180-7f76-be3de2cfb957,d71ebae2-8295-340e-21d9-a96887e236ef,7734afbb-73b1-b180-7f76-be3de2cfb957,1,00:00:00.000,00:05:08.000,0,308,full item,,,,,
d7b0c50b-b597-9811-c830-fd54a4922564::a235077a-b590-66ae-82a6-365b138540d2,d7b0c50b-b597-9811-c830-fd54a4922564,a235077a-b590-66ae-82a6-365b138540d2,1,00:00:00.000,00:31:12.000,0,1872,full item,,,,,
d7edb5eb-9e52-7760-f7ba-6a098a4a6895::7b0ad3c8-1401-24e4-94e5-db9fc62bdddd,d7edb5eb-9e52-7760-f7ba-6a098a4a6895,7b0ad3c8-1401-24e4-94e5-db9fc62bdddd,1,00:00:00.000,00:03:23.000,0,203,full item,,,,,
d7fa6375-5692-5cd6-8a3a-e95938689e8a::6c3592ea-994f-63da-511a-808a27ead4ef,d7fa6375-5692-5cd6-8a3a-e95938689e8a,6c3592ea-994f-63da-511a-808a27ead4ef,1,00:00:00.000,00:04:17.000,0,257,full item,,,,,
d847fbd2-1e97-56fc-978c-6f90a4695d55::c98a70c1-7cd7-a994-e288-faadc8625536,d847fbd2-1e97-56fc-978c-6f90a4695d55,c98a70c1-7cd7-a994-e288-faadc8625536,1,00:00:00.000,00:26:08.000,0,1568,full item,,,,,
d8565d5f-fe03-b652-7dda-a9c91b823531::36d0f392-d689-3476-3337-a8c81d57783f,d8565d5f-fe03-b652-7dda-a9c91b823531,36d0f392-d689-3476-3337-a8c81d57783f,1,00:00:00.000,00:01:04.000,0,64,full item,,,,,
d86f636e-ffc8-9a9b-885f-5fb1bd348ee9::50447c13-c31b-f2a6-7c1c-d47dfe205822,d86f636e-ffc8-9a9b-885f-5fb1bd348ee9,50447c13-c31b-f2a6-7c1c-d47dfe205822,1,00:00:00.000,00:02:00.000,0,120,full item,,,,,
d8858201-5d19-fb7a-1015-856ab3a90349::834258be-db5a-8eb3-a54d-bdb616a2ce56,d8858201-5d19-fb7a-1015-856ab3a90349,834258be-db5a-8eb3-a54d-bdb616a2ce56,1,00:00:00.000,00:01:05.000,0,65,full item,,,,,
d934c313-8516-1825-a3c3-3f32d3befc22::c0df8af4-7b92-cd3b-a7d6-50c6a3282a27,d934c313-8516-1825-a3c3-3f32d3befc22,c0df8af4-7b92-cd3b-a7d6-50c6a3282a27,1,00:00:00.000,01:05:29.000,0,3929,full item,,,,,
d9bc841a-e72c-f541-df92-8acfba523955::b2e271d9-1f07-ceea-abf6-c80ccd6b0ffb,d9bc841a-e72c-f541-df92-8acfba523955,b2e271d9-1f07-ceea-abf6-c80ccd6b0ffb,1,00:00:00.000,,0,,full item,,,,,
da402e15-cd7d-7a5f-a77d-b79954ce2322::0bee74ef-dabb-5913-fca8-dfb74c9b0500,da402e15-cd7d-7a5f-a77d-b79954ce2322,0bee74ef-dabb-5913-fca8-dfb74c9b0500,1,00:00:00.000,00:00:46.000,0,46,full item,,,,,
daace349-6845-a48f-899c-3e78788a10bc::0a389ece-2bbd-3e88-6555-e2903a76dd0d,daace349-6845-a48f-899c-3e78788a10bc,0a389ece-2bbd-3e88-6555-e2903a76dd0d,1,00:00:00.000,00:00:57.000,0,57,full item,,,,,
dab4a3c0-707c-927b-82b3-0267a319355a::5d783540-f313-4bd8-27bd-98dbfee3ac50,dab4a3c0-707c-927b-82b3-0267a319355a,5d783540-f313-4bd8-27bd-98dbfee3ac50,1,00:00:00.000,00:02:56.000,0,176,full item,,,,,
dac855f6-9370-1cee-a75b-0886f9e68e48::9dcb8246-b6c9-ad9a-e790-652a79573e38,dac855f6-9370-1cee-a75b-0886f9e68e48,9dcb8246-b6c9-ad9a-e790-652a79573e38,1,00:00:00.000,00:21:03.000,0,1263,full item,,,,,
daca8614-c2b1-9e3a-25b2-eb5c0c28895a::26c9909a-090e-ff35-5078-5fe0bacb0c58,daca8614-c2b1-9e3a-25b2-eb5c0c28895a,26c9909a-090e-ff35-5078-5fe0bacb0c58,1,00:00:00.000,00:01:37.000,0,97,full item,,,,,
db2eb13a-c672-e2a5-8e18-e162fa559a71::5d773b3e-f705-575f-b8d4-d17dffba44b7,db2eb13a-c672-e2a5-8e18-e162fa559a71,5d773b3e-f705-575f-b8d4-d17dffba44b7,1,00:00:00.000,00:00:39.000,0,39,full item,,,,,
db2edab0-6ff4-93c3-3fc0-a51edff7767b::6533a7b7-c0aa-35f2-70b9-6bd58d0cc3bd,db2edab0-6ff4-93c3-3fc0-a51edff7767b,6533a7b7-c0aa-35f2-70b9-6bd58d0cc3bd,1,00:00:00.000,00:10:55.000,0,655,full item,,,,,
db801a64-cf85-965c-05d8-aac81d4c78a8::51421f15-fa7b-ecfb-b271-f9126103f718,db801a64-cf85-965c-05d8-aac81d4c78a8,51421f15-fa7b-ecfb-b271-f9126103f718,1,00:00:00.000,00:01:01.000,0,61,full item,,,,,
db9b16aa-cbf4-d72e-4265-b91786c5330e::cf4fe765-3971-c9e9-00fb-93c32ea3ef9b,db9b16aa-cbf4-d72e-4265-b91786c5330e,cf4fe765-3971-c9e9-00fb-93c32ea3ef9b,1,00:00:00.000,00:02:38.000,0,158,full item,,,,,
dbe62918-0741-0690-3cda-e0698b5a18b5::65baa080-29d9-0c30-3e87-54c7fefeed19,dbe62918-0741-0690-3cda-e0698b5a18b5,65baa080-29d9-0c30-3e87-54c7fefeed19,1,00:00:00.000,00:14:08.000,0,848,full item,,,,,
dc44f998-c150-0cb5-edc2-70f78e02bfa5::4ef10f44-9e49-d582-67a4-7f73e621aee7,dc44f998-c150-0cb5-edc2-70f78e02bfa5,4ef10f44-9e49-d582-67a4-7f73e621aee7,1,00:00:00.000,00:01:05.000,0,65,full item,,,,,
dcf54e94-742b-b557-b374-c09388fd6b72::af83c70e-0419-ac7e-922c-dd1ffd46e4af,dcf54e94-742b-b557-b374-c09388fd6b72,af83c70e-0419-ac7e-922c-dd1ffd46e4af,1,00:00:00.000,,0,,full item,,,,,
dd0105d4-fc11-49c5-c8bf-81acf1f1bee7::a7101415-6ae7-5215-02e1-58316ff6fd89,dd0105d4-fc11-49c5-c8bf-81acf1f1bee7,a7101415-6ae7-5215-02e1-58316ff6fd89,1,00:00:00.000,00:01:16.000,0,76,full item,,,,,
dd0d45eb-0e44-3fad-c034-5047c3b68ef8::d59e4be5-6f5c-65f2-32cd-4b51639c33e8,dd0d45eb-0e44-3fad-c034-5047c3b68ef8,d59e4be5-6f5c-65f2-32cd-4b51639c33e8,1,00:00:00.000,00:09:58.000,0,598,full item,,,,,
ddb9f1a1-dc60-bda7-396e-0bcfd8665cfb::96948610-9f76-d7e3-7d9c-513c34ee771d,ddb9f1a1-dc60-bda7-396e-0bcfd8665cfb,96948610-9f76-d7e3-7d9c-513c34ee771d,1,00:00:00.000,00:04:21.000,0,261,full item,,,,,
de01411f-c143-9993-ef9b-26d589bb49ea::0f0c2265-d72c-5c1d-fbb3-d3986c159b66,de01411f-c143-9993-ef9b-26d589bb49ea,0f0c2265-d72c-5c1d-fbb3-d3986c159b66,1,00:00:00.000,00:12:12.000,0,732,full item,,,,,
de01f4cb-24a2-af75-0c5e-f446bec07c54::b1831429-ccfb-eb1f-bb72-6e2470ecfa6f,de01f4cb-24a2-af75-0c5e-f446bec07c54,b1831429-ccfb-eb1f-bb72-6e2470ecfa6f,1,00:00:00.000,00:11:12.000,0,672,full item,,,,,
de5ace02-443a-2f48-ed49-3544c0198941::b7230f95-3b8f-837f-3354-5162665da4ec,de5ace02-443a-2f48-ed49-3544c0198941,b7230f95-3b8f-837f-3354-5162665da4ec,1,00:00:00.000,00:03:05.000,0,185,full item,,,,,
dedebaf9-7e0a-caca-006e-a982ed851718::7c25dc73-a3e5-e489-696d-78ce25634fb4,dedebaf9-7e0a-caca-006e-a982ed851718,7c25dc73-a3e5-e489-696d-78ce25634fb4,1,00:00:00.000,00:09:59.000,0,599,full item,,,,,
dfd2c649-47d1-4624-47ac-5bc644b7bc78::e91104f5-4618-77bd-ebdf-3a32309c2bd2,dfd2c649-47d1-4624-47ac-5bc644b7bc78,e91104f5-4618-77bd-ebdf-3a32309c2bd2,1,00:00:00.000,00:03:42.000,0,222,full item,,,,,
dff5be0f-4fa2-87df-7f57-ed8699dc6d91::4af5600d-a7c8-e0eb-6bfc-b95e2de631ec,dff5be0f-4fa2-87df-7f57-ed8699dc6d91,4af5600d-a7c8-e0eb-6bfc-b95e2de631ec,1,00:00:00.000,00:04:25.000,0,265,full item,,,,,
e08d22fa-34f4-d9dc-6a98-ad0a97e41cf8::4d920b63-3ea4-2855-03e4-2a4875073557,e08d22fa-34f4-d9dc-6a98-ad0a97e41cf8,4d920b63-3ea4-2855-03e4-2a4875073557,1,00:00:00.000,00:02:53.000,0,173,full item,,,,,
e0a09c2e-5fef-3958-e0b7-cb4f078ca0d0::25bf47b1-f875-da29-d745-c16e210c540f,e0a09c2e-5fef-3958-e0b7-cb4f078ca0d0,25bf47b1-f875-da29-d745-c16e210c540f,1,00:00:00.000,00:01:03.000,0,63,full item,,,,,
e0f30378-cac8-c43d-8646-8323b068fff0::15f90311-82a9-d54e-28c1-0c5fe4934b64,e0f30378-cac8-c43d-8646-8323b068fff0,15f90311-82a9-d54e-28c1-0c5fe4934b64,1,00:00:00.000,01:02:33.000,0,3753,full item,,,,,
e0fd4fc2-1f11-c20d-5610-3f99b64189eb::a0ac8b7a-16cf-a4bc-6378-a994fe5ef783,e0fd4fc2-1f11-c20d-5610-3f99b64189eb,a0ac8b7a-16cf-a4bc-6378-a994fe5ef783,1,00:00:00.000,00:04:04.000,0,244,full item,,,,,
e2c9863f-7a6d-7e2f-7639-08c7f5e87ee4::31b59c61-2562-991f-4c02-e55fcc5336ed,e2c9863f-7a6d-7e2f-7639-08c7f5e87ee4,31b59c61-2562-991f-4c02-e55fcc5336ed,1,00:00:00.000,00:05:35.000,0,335,full item,,,,,
e2e71eec-aa7d-3efa-5e5e-bf262768d064::376edbb8-c54e-50f2-66a7-9a680ab9ddb4,e2e71eec-aa7d-3efa-5e5e-bf262768d064,376edbb8-c54e-50f2-66a7-9a680ab9ddb4,1,00:00:00.000,00:00:40.000,0,40,full item,,,,,
e3651a9b-3693-45ec-6d56-0989b975d4a7::282c35b8-782d-7e51-577e-840256b9bb49,e3651a9b-3693-45ec-6d56-0989b975d4a7,282c35b8-782d-7e51-577e-840256b9bb49,1,00:00:00.000,00:00:49.000,0,49,full item,,,,,
e40675a7-c6ea-3b77-5c1a-413e76e56855::889a2965-3bb2-81f6-be90-49a2ed2859ab,e40675a7-c6ea-3b77-5c1a-413e76e56855,889a2965-3bb2-81f6-be90-49a2ed2859ab,1,00:00:00.000,00:02:35.000,0,155,full item,,,,,
e43bb334-4827-93b0-70c3-b36aafb9630b::c8514717-478a-7f8f-f7fa-10a1440d8bef,e43bb334-4827-93b0-70c3-b36aafb9630b,c8514717-478a-7f8f-f7fa-10a1440d8bef,1,00:00:00.000,00:02:04.000,0,124,full item,,,,,
e49374e8-16f0-0fcc-1b04-7dab170b63dc::a840ac00-1e33-28b8-7a6d-e687656322c7,e49374e8-16f0-0fcc-1b04-7dab170b63dc,a840ac00-1e33-28b8-7a6d-e687656322c7,1,00:00:00.000,00:31:56.000,0,1916,full item,,,,,
e52fa545-a425-0b7a-4a86-37760397e9d7::53e2f8b0-09da-2f96-3e09-bbf620349e9a,e52fa545-a425-0b7a-4a86-37760397e9d7,53e2f8b0-09da-2f96-3e09-bbf620349e9a,1,00:00:00.000,00:03:53.000,0,233,full item,,,,,
e55b382e-6474-ae1f-7f34-b456d1a8c966::dffb6a20-4c1c-d32b-07d5-1a3dfcc09b82,e55b382e-6474-ae1f-7f34-b456d1a8c966,dffb6a20-4c1c-d32b-07d5-1a3dfcc09b82,1,00:00:00.000,00:00:50.000,0,50,full item,,,,,
e64e71b1-3702-b05e-7f2c-fb22fc5f4dc2::6086361b-853d-fdee-2355-2276ea8a85a9,e64e71b1-3702-b05e-7f2c-fb22fc5f4dc2,6086361b-853d-fdee-2355-2276ea8a85a9,1,00:00:00.000,00:00:38.000,0,38,full item,,,,,
e6c9cac7-59c3-b83f-b8be-a7048ab7df32::61c76971-4037-8078-c8ef-c7769adf2d94,e6c9cac7-59c3-b83f-b8be-a7048ab7df32,61c76971-4037-8078-c8ef-c7769adf2d94,1,00:00:00.000,00:02:17.000,0,137,full item,,,,,
e6dff0a5-3e2e-2026-6eb9-94f2656591a9::f6cdfa6c-ffb0-b152-bdae-9c8fcb61ece1,e6dff0a5-3e2e-2026-6eb9-94f2656591a9,f6cdfa6c-ffb0-b152-bdae-9c8fcb61ece1,1,00:00:00.000,00:23:27.000,0,1407,full item,,,,,
e714cd72-8e86-3f5c-bbd6-132b6a2fef04::5e93c6a8-231f-4770-a75e-f5674b04e51f,e714cd72-8e86-3f5c-bbd6-132b6a2fef04,5e93c6a8-231f-4770-a75e-f5674b04e51f,1,00:00:00.000,00:23:39.000,0,1419,full item,,,,,
e72406cf-8218-d313-3006-88fbd6137358::d5a98663-dcd5-1662-2cb0-c87f652b13ce,e72406cf-8218-d313-3006-88fbd6137358,d5a98663-dcd5-1662-2cb0-c87f652b13ce,1,00:00:00.000,00:02:23.000,0,143,full item,,,,,
e7290fef-fb20-7189-4308-e0238bb09df9::ab54bd96-7250-c872-95ff-39b9bcce1683,e7290fef-fb20-7189-4308-e0238bb09df9,ab54bd96-7250-c872-95ff-39b9bcce1683,1,00:00:00.000,00:01:01.000,0,61,full item,,,,,
e7610161-07b8-a03d-7333-3c1353a81ffd::8a2b993f-2466-dc42-7c3a-b657ccc95a7d,e7610161-07b8-a03d-7333-3c1353a81ffd,8a2b993f-2466-dc42-7c3a-b657ccc95a7d,1,00:00:00.000,00:04:23.000,0,263,full item,,,,,
e7a7ff6a-7680-e27b-8720-7844126b4d45::a4c2ea39-916c-aaf2-b0f3-702237fac68e,e7a7ff6a-7680-e27b-8720-7844126b4d45,a4c2ea39-916c-aaf2-b0f3-702237fac68e,1,00:00:00.000,00:09:12.000,0,552,full item,,,,,
e89326fa-60d2-b640-eeff-babfdca572e5::34c6401f-e810-4d8c-4993-dbe98ffe9cd4,e89326fa-60d2-b640-eeff-babfdca572e5,34c6401f-e810-4d8c-4993-dbe98ffe9cd4,1,00:00:00.000,00:22:01.000,0,1321,full item,,,,,
e89dcd89-2c24-8b0c-9d24-b9bc7f056262::c7169a92-f279-832e-124a-3993c77410c6,e89dcd89-2c24-8b0c-9d24-b9bc7f056262,c7169a92-f279-832e-124a-3993c77410c6,1,00:00:00.000,00:03:02.000,0,182,full item,,,,,
e93ad9d3-2d1b-0a4e-8853-3cd2e5eddc0f::02411498-3acd-ed2d-146a-31c781a38c74,e93ad9d3-2d1b-0a4e-8853-3cd2e5eddc0f,02411498-3acd-ed2d-146a-31c781a38c74,1,00:00:00.000,00:31:16.000,0,1876,full item,,,,,
e969dfa4-cba3-ef73-1087-85b4092bd564::f40956d5-4401-a366-5d38-8749583c05f9,e969dfa4-cba3-ef73-1087-85b4092bd564,f40956d5-4401-a366-5d38-8749583c05f9,1,00:00:00.000,00:19:05.000,0,1145,full item,,,,,
e9b3e5bb-aaec-4879-f8b4-5ae8198acde1::30749a60-defd-2dd8-ddcb-dbdd131c28d6,e9b3e5bb-aaec-4879-f8b4-5ae8198acde1,30749a60-defd-2dd8-ddcb-dbdd131c28d6,1,00:00:00.000,00:07:21.000,0,441,full item,,,,,
e9c49499-2dd7-d99d-ed24-3c50f652c6f2::52689290-798a-e18f-df12-f16d8de93050,e9c49499-2dd7-d99d-ed24-3c50f652c6f2,52689290-798a-e18f-df12-f16d8de93050,1,00:00:00.000,00:02:11.000,0,131,full item,,,,,
eb4d4883-f8f7-b049-adee-42950cbc397d::649783e1-bc98-630b-d5d3-d7f9a15ac271,eb4d4883-f8f7-b049-adee-42950cbc397d,649783e1-bc98-630b-d5d3-d7f9a15ac271,1,00:00:00.000,00:02:34.000,0,154,full item,,,,,
eb561a0c-84c8-77c1-a6fe-f6287a8d301b::d81a8b28-c4bb-f192-a563-64bf515bf5e5,eb561a0c-84c8-77c1-a6fe-f6287a8d301b,d81a8b28-c4bb-f192-a563-64bf515bf5e5,1,00:00:00.000,00:01:17.000,0,77,full item,,,,,
eb89354b-f49b-3356-d665-5810eb408711::fb8a7b5f-6ee0-3557-5e77-7055301c1305,eb89354b-f49b-3356-d665-5810eb408711,fb8a7b5f-6ee0-3557-5e77-7055301c1305,1,00:00:00.000,00:01:40.000,0,100,full item,,,,,
ebfce608-b0c3-a314-1d11-cfccc6659a02::e81f1efa-3fb3-d53c-c8e3-145e6dc217a2,ebfce608-b0c3-a314-1d11-cfccc6659a02,e81f1efa-3fb3-d53c-c8e3-145e6dc217a2,1,00:00:00.000,00:02:44.000,0,164,full item,,,,,
ec1dee09-b6a0-4829-f637-abb9bb27a8fc::576ff3e3-ed8b-febb-0661-0392bcc097a3,ec1dee09-b6a0-4829-f637-abb9bb27a8fc,576ff3e3-ed8b-febb-0661-0392bcc097a3,1,00:00:00.000,00:12:52.000,0,772,full item,,,,,
ec6a878e-8825-81d6-13c4-d48237f2380f::be554df7-e863-fbe5-8be1-24a30a1e2baf,ec6a878e-8825-81d6-13c4-d48237f2380f,be554df7-e863-fbe5-8be1-24a30a1e2baf,1,00:00:00.000,00:12:19.000,0,739,full item,,,,,
ec84b171-6dea-ebc3-d7a4-74641dc0959d::c8f60b50-5300-bb4c-10f7-e93502612dba,ec84b171-6dea-ebc3-d7a4-74641dc0959d,c8f60b50-5300-bb4c-10f7-e93502612dba,1,00:00:00.000,00:00:50.000,0,50,full item,,,,,
ecbeca03-3d90-c4f8-919b-e6c96461df90::0726a0ed-217d-4d0c-e25a-83f696138b3e,ecbeca03-3d90-c4f8-919b-e6c96461df90,0726a0ed-217d-4d0c-e25a-83f696138b3e,1,00:00:00.000,00:02:15.000,0,135,full item,,,,,
ecf6ba45-46ff-052c-370e-163dbf9fdb8c::83a59414-51f1-fff9-375e-f79387fdc452,ecf6ba45-46ff-052c-370e-163dbf9fdb8c,83a59414-51f1-fff9-375e-f79387fdc452,1,00:00:00.000,00:01:14.000,0,74,full item,,,,,
