lpId,adres1885,straatnaam1885,zoneType,lpAddressStatus,isLinkableAddress,linkingStatus,hasGeometry,candidateCount,candidateSummary
1263,D43ad,Weidestraat,older-regime,address,yes,matched,yes,12,1199 | 1837 | D. 43a | Weidestraat | 1837-fallback-core-only+street || 1200 | 1837 | D. 43b | Weidestraat | 1837-fallback-core-only+street || 1201 | 1837 | D. 43c | Weidestraat | 1837-fallback-core-only+street || 1202 | 1837 | D. 43d | Weidestraat | 1837-fallback-core-only+street || 1203 | 1837 | D. 43e | Weidestraat | 1837-fallback-core-only+street || 1204 | 1837 | D. 43f | Weidestraat | 1837-fallback-core-only+street || 1205 | 1837 | D. 43 | Weidestraat | 1837-fallback-core-only+street || 1206 | 1837 | D. 43 | Weidestraat | 1837-fallback-core-only+street
1264,E236a,Zwartenhovenbrugstraat,older-regime,address,yes,matched,yes,2,1500 | 1837 | E.236b | Zwartenhovenbrugstraat | 1837-fallback-core-only+street || 1501 | 1837 | E.236a | Zwartenhovenbrugstraat | 1837-exact-components+street
1265,E237,Zwartenhovenbrugstraat,older-regime,address,yes,matched,yes,2,1498 | 1837 | E.237 | Zwartenhovenbrugstraat | 1837-exact-components+street || 1499 | 1837 | E.237 | Zwartenhovenbrugstraat | 1837-exact-components+street
1266,E240,Zwartenhovenbrugstraat,older-regime,address,yes,matched,yes,3,1491 | 1837 | E.240 | Zwartenhovenbrugstraat | 1837-exact-components+street || 1492 | 1837 | E.240 | Zwartenhovenbrugstraat | 1837-exact-components+street || 1493 | 1837 | E.240 | Zwartenhovenbrugstraat | 1837-exact-components+street
1267,E246,Zwartenhovenbrugstraat,older-regime,address,yes,matched,yes,3,2724 | 1837 | E.246 | Zwartenhovenbrugstraat | 1837-exact-components+street || 2725 | 1837 | E.246 | Zwartenhovenbrugstraat | 1837-exact-components+street || 2726 | 1837 | E.246 | Zwartenhovenbrugstraat | 1837-exact-components+street
1268,E241,Zwartenhovenbrugstraat,older-regime,address,yes,matched,yes,1,1494 | 1837 | E.241 | Zwartenhovenbrugstraat | 1837-exact-components+street
1269,E242a,Zwartenhovenbrugstraat,older-regime,address,yes,matched,yes,5,2353 | 1837 | E.242a | Zwartenhovenbrugstraat | 1837-exact-components+street || 2354 | 1837 | E.242b | Zwartenhovenbrugstraat | 1837-fallback-core-only+street || 2355 | 1837 | E.242 | Zwartenhovenbrugstraat | 1837-fallback-core-only+street || 2356 | 1837 | E.242 | Zwartenhovenbrugstraat | 1837-fallback-core-only+street || 2357 | 1837 | E.242 | Zwartenhovenbrugstraat | 1837-fallback-core-only+street
1270,E243,Zwartenhovenbrugstraat,older-regime,address,yes,matched,yes,5,1502 | 1837 | E.243 | Zwartenhovenbrugstraat | 1837-exact-components+street || 1503 | 1837 | E.243 | Zwartenhovenbrugstraat | 1837-exact-components+street || 1504 | 1837 | E.243 | Zwartenhovenbrugstraat | 1837-exact-components+street || 1505 | 1837 | E.243 | Zwartenhovenbrugstraat | 1837-exact-components+street || 1506 | 1837 | E.243 | Zwartenhovenbrugstraat | 1837-exact-components+street
1271,E244,Zwartenhovenbrugstraat,older-regime,address,yes,matched,yes,1,2791 | 1837 | E.244 | Zwartenhovenbrugstraat | 1837-exact-components+street
1272,E245,Zwartenhovenbrugstraat,older-regime,address,yes,matched,yes,2,1507 | 1837 | E.245 | Zwartenhovenbrugstraat | 1837-exact-components+street || 1508 | 1837 | E.245 | Zwartenhovenbrugstraat | 1837-exact-components+street
1273,E247a,Zwartenhovenbrugstraat,older-regime,address,yes,matched,yes,5,1515 | 1837 | E.247a | Zwartenhovenbrugstraat | 1837-exact-components+street || 1516 | 1837 | E.247b | Zwartenhovenbrugstraat | 1837-fallback-core-only+street || 1517 | 1837 | E.247c | Zwartenhovenbrugstraat | 1837-fallback-core-only+street || 1518 | 1837 | E.247 | Zwartenhovenbrugstraat | 1837-fallback-core-only+street || 2827 | 1837 | E.247d | Zwartenhovenbrugstraat | 1837-fallback-core-only+street
1274,E252,Zwartenhovenbrugstraat,older-regime,address,yes,matched,yes,4,1529 | 1837 | E.252b | Zwartenhovenbrugstraat | 1837-fallback-core-only+street || 1530 | 1837 | E.252 | Zwartenhovenbrugstraat | 1837-exact-components+street || 1534 | 1837 | E.252 | Zwartenhovenbrugstraat | 1837-exact-components+street || 1535 | 1837 | E.252 | Zwartenhovenbrugstraat | 1837-exact-components+street
1275,E251a,Zwartenhovenbrugstraat,older-regime,address,yes,matched,yes,3,1531 | 1837 | E.251 | Zwartenhovenbrugstraat | 1837-fallback-core-only+street || 1532 | 1837 | E.251 | Zwartenhovenbrugstraat | 1837-fallback-core-only+street || 1533 | 1837 | E.251 | Zwartenhovenbrugstraat | 1837-fallback-core-only+street
1276,E250,Zwartenhovenbrugstraat,older-regime,address,yes,matched,yes,1,1525 | 1837 | E.250 | Zwartenhovenbrugstraat | 1837-exact-components+street
1277,E249,Zwartenhovenbrugstraat,older-regime,address,yes,matched,yes,1,1524 | 1837 | E.249 | Zwartenhovenbrugstraat | 1837-exact-components+street
1278,E248,Zwartenhovenbrugstraat,older-regime,address,yes,matched,yes,4,1520 | 1837 | E.248 | Zwartenhovenbrugstraat | 1837-exact-components+street || 1521 | 1837 | E.248 | Zwartenhovenbrugstraat | 1837-exact-components+street || 1522 | 1837 | E.248 | Zwartenhovenbrugstraat | 1837-exact-components+street || 1523 | 1837 | E.248 | Zwartenhovenbrugstraat | 1837-exact-components+street
1279,E253,Zwartenhovenbrugstraat,older-regime,address,yes,matched,yes,3,1838 | 1837 | E.253 | Zwartenhovenbrugstraat | 1837-exact-components+street || 1839 | 1837 | E.253 | Zwartenhovenbrugstraat | 1837-exact-components+street || 1840 | 1837 | E.253 | Zwartenhovenbrugstraat | 1837-exact-components+street
1280,E258,Zwartenhovenbrugstraat,older-regime,address,yes,matched,yes,3,1337 | 1837 | E.258 | Zwartenhovenbrugstraat | 1837-exact-components+street || 1338 | 1837 | E.258 | Zwartenhovenbrugstraat | 1837-exact-components+street || 1339 | 1837 | E.258 | Zwartenhovenbrugstraat | 1837-exact-components+street
1281,E254,Zwartenhovenbrugstraat,older-regime,address,yes,matched,yes,6,1539 | 1837 | E.254 | Zwartenhovenbrugstraat | 1837-exact-components+street || 1540 | 1837 | E.254 | Zwartenhovenbrugstraat | 1837-exact-components+street || 1541 | 1837 | E.254 | Zwartenhovenbrugstraat | 1837-exact-components+street || 1542 | 1837 | E.254 | Zwartenhovenbrugstraat | 1837-exact-components+street || 1543 | 1837 | E.254 | Zwartenhovenbrugstraat | 1837-exact-components+street || 1544 | 1837 | E.254 | Zwartenhovenbrugstraat | 1837-exact-components+street
1282,E255,Zwartenhovenbrugstraat,older-regime,address,yes,matched,yes,1,2580 | 1837 | E.255 | Zwartenhovenbrugstraat | 1837-exact-components+street
1283,E256,Zwartenhovenbrugstraat,older-regime,address,yes,matched,yes,2,1547 | 1837 | E.256a | Zwartenhovenbrugstraat | 1837-fallback-core-only+street || 1548 | 1837 | E.256b | Zwartenhovenbrugstraat | 1837-fallback-core-only+street
1284,E257,Zwartenhovenbrugstraat,older-regime,address,yes,matched,yes,1,1336 | 1837 | E.257 | Zwartenhovenbrugstraat | 1837-exact-components+street
1285,E259,Timmermanstraat,older-regime,address,yes,matched,yes,2,1340 | 1837 | E.259 | Prinsenstraat | 1837-exact-components || 1341 | 1837 | E.259 | Prinsenstraat | 1837-exact-components
1286,E260a,Princestraat,older-regime,address,yes,matched,yes,6,4631 | 1837 | E.260a | Prinsenstraat | 1837-exact-components || 4632 | 1837 | E.260 | Prinsenstraat | 1837-fallback-core-only || 4633 | 1837 | E.260 | Prinsenstraat | 1837-fallback-core-only || 4634 | 1837 | E.260b | Prinsenstraat | 1837-fallback-core-only || 4783 | 1837 | E.260a | Prinsenstraat | 1837-exact-components || 4784 | 1837 | E.260b | Prinsenstraat | 1837-fallback-core-only
1287,E261,Princestraat,older-regime,address,yes,matched,yes,2,2642 | 1837 | E.261a | Prinsenstraat | 1837-fallback-core-only || 2643 | 1837 | E.261b | Prinsenstraat | 1837-fallback-core-only
1288,E262,Princestraat,older-regime,address,yes,matched,yes,2,2813 | 1837 | E.262 | Prinsenstraat | 1837-exact-components || 2814 | 1837 | E.262 | Prinsenstraat | 1837-exact-components
1289,E263,Princestraat,older-regime,address,yes,matched,yes,1,2649 | 1837 | E.263 | Prinsenstraat | 1837-exact-components
1290,E264,Princestraat,older-regime,address,yes,matched,yes,1,2730 | 1837 | E.264 | Prinsenstraat | 1837-exact-components
1291,E265,Princestraat,older-regime,address,yes,matched,yes,2,2002 | 1837 | E.265 | Prinsenstraat | 1837-exact-components || 2003 | 1837 | E.265 | Prinsenstraat | 1837-exact-components
1292,E266a,Princestraat,older-regime,address,yes,matched,yes,2,2005 | 1837 | E.266 | Prinsenstraat | 1837-fallback-core-only || 2006 | 1837 | E.266 | Prinsenstraat | 1837-fallback-core-only
1293,E267,Princestraat,older-regime,address,yes,matched,yes,2,2660 | 1837 | E.267a | Prinsenstraat | 1837-fallback-core-only || 2661 | 1837 | E.267b | Prinsenstraat | 1837-fallback-core-only
1294,E268,Princestraat,older-regime,address,yes,matched,yes,1,2301 | 1837 | E.268 | Prinsenstraat | 1837-exact-components
1295,E269,Princestraat,older-regime,address,yes,matched,yes,2,2439 | 1837 | E.269 | Prinsenstraat | 1837-exact-components || 2440 | 1837 | E.269 | Prinsenstraat | 1837-exact-components
1296,E207a,Groote Dwarsstraat,older-regime,address,yes,matched,yes,2,2457 | 1837 | E.207a | Grote Dwarsstraat | 1837-exact-components || 2458 | 1837 | E.207b | Grote Dwarsstraat | 1837-fallback-core-only
1297,E271,Princestraat,older-regime,address,yes,matched,yes,2,2009 | 1837 | E.271 | Prinsenstraat | 1837-exact-components || 2010 | 1837 | E.271 | Prinsenstraat | 1837-exact-components
1298,E272,Princestraat,older-regime,address,yes,matched,yes,2,2789 | 1837 | E.272a | Prinsenstraat | 1837-fallback-core-only || 2790 | 1837 | E.272b | Prinsenstraat | 1837-fallback-core-only
1299,E273a,Princestraat,older-regime,address,yes,matched,yes,3,2011 | 1837 | E.273 | Prinsenstraat | 1837-fallback-core-only || 2012 | 1837 | E.273a | Prinsenstraat | 1837-exact-components || 2013 | 1837 | E.273b | Prinsenstraat | 1837-fallback-core-only
1300,E274,Princestraat,older-regime,address,yes,matched,yes,2,2021 | 1837 | E.274 | Prinsenstraat | 1837-exact-components || 2022 | 1837 | E.274 | Prinsenstraat | 1837-exact-components
1301,E275,Princestraat,older-regime,address,yes,matched,yes,1,2472 | 1837 | E.275 | Prinsenstraat | 1837-exact-components
1302,E276a,Princestraat,older-regime,address,yes,matched,yes,1,2023 | 1837 | E.276 | Prinsenstraat | 1837-fallback-core-only
1303,E277b,Princestraat,older-regime,address,yes,matched,yes,2,2024 | 1837 | E.277a | Prinsenstraat | 1837-fallback-core-only || 2025 | 1837 | E.277b | Prinsenstraat | 1837-exact-components
1304,E278,Princestraat,older-regime,address,yes,matched,yes,5,2857 | 1837 | E.278 | Prinsenstraat | 1837-exact-components || 2858 | 1837 | E.278 | Prinsenstraat | 1837-exact-components || 2859 | 1837 | E.278 | Prinsenstraat | 1837-exact-components || 2860 | 1837 | E.278 | Prinsenstraat | 1837-exact-components || 2861 | 1837 | E.278 | Prinsenstraat | 1837-exact-components
1305,E279,Princestraat,older-regime,address,yes,matched,yes,3,2663 | 1837 | E.279 | Prinsenstraat | 1837-exact-components || 2664 | 1837 | E.279 | Prinsenstraat | 1837-exact-components || 2665 | 1837 | E.279 | Prinsenstraat | 1837-exact-components
1306,E280,Princestraat,older-regime,address,yes,matched,yes,2,2603 | 1837 | E.280 | Prinsenstraat | 1837-exact-components || 2604 | 1837 | E.280 | Prinsenstraat | 1837-exact-components
1307,E281,Princestraat,older-regime,address,yes,matched,yes,2,2029 | 1837 | E.281 | Prinsenstraat | 1837-exact-components || 2030 | 1837 | E.281 | Prinsenstraat | 1837-exact-components
1308,E282,Princestraat,older-regime,address,yes,matched,yes,2,2290 | 1837 | E.282 | Prinsenstraat | 1837-exact-components || 2291 | 1837 | E.282 | Prinsenstraat | 1837-exact-components
1309,E283,Princestraat,older-regime,address,yes,matched,yes,2,2692 | 1837 | E.283 | Prinsenstraat | 1837-exact-components || 2693 | 1837 | E.283 | Prinsenstraat | 1837-exact-components
1310,E284,Princestraat,older-regime,address,yes,matched,yes,6,2036 | 1837 | E.284 | Prinsenstraat | 1837-exact-components || 2037 | 1837 | E.284 | Prinsenstraat | 1837-exact-components || 2038 | 1837 | E.284 | Prinsenstraat | 1837-exact-components || 2039 | 1837 | E.284 | Prinsenstraat | 1837-exact-components || 2040 | 1837 | E.284 | Prinsenstraat | 1837-exact-components || 2041 | 1837 | E.284 | Prinsenstraat | 1837-exact-components
1311,E285,Princestraat,older-regime,address,yes,matched,yes,4,2688 | 1837 | E.285 | Prinsenstraat | 1837-exact-components || 2689 | 1837 | E.285 | Prinsenstraat | 1837-exact-components || 2690 | 1837 | E.285 | Prinsenstraat | 1837-exact-components || 2691 | 1837 | E.285 | Prinsenstraat | 1837-exact-components
1312,E286,Princestraat,older-regime,address,yes,matched,yes,2,2686 | 1837 | E.286 | Prinsenstraat | 1837-exact-components || 2687 | 1837 | E.286 | Prinsenstraat | 1837-exact-components
1313,E287a,Princestraat,older-regime,address,yes,matched,yes,4,2032 | 1837 | E.287 | Prinsenstraat | 1837-fallback-core-only || 2033 | 1837 | E.287 | Prinsenstraat | 1837-fallback-core-only || 2034 | 1837 | E.287 | Prinsenstraat | 1837-fallback-core-only || 2035 | 1837 | E.287 | Prinsenstraat | 1837-fallback-core-only
1314,E288,Princestraat,older-regime,address,yes,matched,yes,1,2031 | 1837 | E.288 | Prinsenstraat | 1837-exact-components
1315,E289,Princestraat,older-regime,address,yes,matched,yes,3,2026 | 1837 | E.289b | Prinsenstraat | 1837-fallback-core-only || 2027 | 1837 | E.289a | Prinsenstraat | 1837-fallback-core-only || 2028 | 1837 | E.289 | Prinsenstraat | 1837-exact-components
1316,E290,Princestraat,older-regime,address,yes,matched,yes,1,2856 | 1837 | E.290 | Prinsenstraat | 1837-exact-components
1317,E291a,Princestraat,older-regime,address,yes,matched,yes,6,2014 | 1837 | E.291a | Prinsenstraat | 1837-exact-components || 2015 | 1837 | E.291b | Prinsenstraat | 1837-fallback-core-only || 2016 | 1837 | E.291b | Prinsenstraat | 1837-fallback-core-only || 2017 | 1837 | E.291b | Prinsenstraat | 1837-fallback-core-only || 2018 | 1837 | E.291b | Prinsenstraat | 1837-fallback-core-only || 2019 | 1837 | E.291b | Prinsenstraat | 1837-fallback-core-only
1318,E292a,Princestraat,older-regime,address,yes,matched,yes,1,2867 | 1837 | E.292 | Prinsenstraat | 1837-fallback-core-only
1319,E293b,Princestraat,older-regime,address,yes,matched,yes,6,2652 | 1837 | E.293b | Prinsenstraat | 1837-exact-components || 2653 | 1837 | E.293c | Prinsenstraat | 1837-fallback-core-only || 2654 | 1837 | E.293b | Prinsenstraat | 1837-exact-components || 2655 | 1837 | E.293 | Prinsenstraat | 1837-fallback-core-only || 2656 | 1837 | E.293a | Prinsenstraat | 1837-fallback-core-only || 2657 | 1837 | E.293 | Prinsenstraat | 1837-fallback-core-only
1320,E294,Princestraat,older-regime,address,yes,matched,yes,1,2004 | 1837 | E.294 | Prinsenstraat | 1837-exact-components
1321,E295,Princestraat,older-regime,address,yes,matched,yes,2,2217 | 1837 | E.295 | Prinsenstraat | 1837-exact-components || 2218 | 1837 | E.295 | Prinsenstraat | 1837-exact-components
1322,E296,Princestraat,older-regime,address,yes,matched,yes,6,1991 | 1837 | E.296 | Prinsenstraat | 1837-exact-components || 1992 | 1837 | E.296 | Prinsenstraat | 1837-exact-components || 1993 | 1837 | E.296 | Prinsenstraat | 1837-exact-components || 1994 | 1837 | E.296 | Prinsenstraat | 1837-exact-components || 1995 | 1837 | E.296 | Prinsenstraat | 1837-exact-components || 2001 | 1837 | E.296 | Prinsenstraat | 1837-exact-components
1323,E297,Princestraat,older-regime,address,yes,matched,yes,5,1996 | 1837 | E.297 | Prinsenstraat | 1837-exact-components || 1997 | 1837 | E.297 | Prinsenstraat | 1837-exact-components || 1998 | 1837 | E.297 | Prinsenstraat | 1837-exact-components || 1999 | 1837 | E.297 | Prinsenstraat | 1837-exact-components || 2000 | 1837 | E.297 | Prinsenstraat | 1837-exact-components
1324,E298,Timmermanstraat,older-regime,address,yes,matched,yes,1,1990 | 1837 | E.298 | Prinsenstraat | 1837-exact-components
1325,E299,Timmermanstraat,older-regime,address,yes,matched,yes,2,1988 | 1837 | E.299 | Prinsenstraat | 1837-exact-components || 1989 | 1837 | E.299 | Prinsenstraat | 1837-exact-components
1326,E300a,Timmermanstraat,older-regime,address,yes,matched,yes,5,1983 | 1837 | E.300c | Timmermanstraat | 1837-fallback-core-only+street || 1984 | 1837 | E.300 | Timmermanstraat | 1837-fallback-core-only+street || 1985 | 1837 | E.300b | Timmermanstraat | 1837-fallback-core-only+street || 1986 | 1837 | E.300 | Timmermanstraat | 1837-fallback-core-only+street || 1987 | 1837 | E.300 | Timmermanstraat | 1837-fallback-core-only+street
1327,E301b,Timmermanstraat,older-regime,address,yes,matched,yes,5,1978 | 1837 | E.301a | Timmermanstraat | 1837-fallback-core-only+street || 1979 | 1837 | E.301b | Timmermanstraat | 1837-exact-components+street || 1980 | 1837 | E.301d | Timmermanstraat | 1837-fallback-core-only+street || 1981 | 1837 | E.301d | Timmermanstraat | 1837-fallback-core-only+street || 1982 | 1837 | E.301c | Timmermanstraat | 1837-fallback-core-only+street
1328,E302,Hoogestraat,older-regime,address,yes,matched,yes,1,2442 | 1837 | E.302 | Hoogestraat | 1837-exact-components+street
1329,E303,Hoogestraat,older-regime,address,yes,matched,yes,1,2765 | 1837 | E.303 | Hoogestraat | 1837-exact-components+street
1330,E304,Hoogestraat,older-regime,address,yes,matched,yes,2,1946 | 1837 | E.304 | Hoogestraat | 1837-exact-components+street || 1947 | 1837 | E.304 | Hoogestraat | 1837-exact-components+street
1331,E305,Hoogestraat,older-regime,address,yes,matched,yes,1,1948 | 1837 | E.305 | Hoogestraat | 1837-exact-components+street
1332,E306,Hoogestraat,older-regime,address,yes,matched,yes,3,1937 | 1837 | E.306 | Hoogestraat | 1837-exact-components+street || 1938 | 1837 | E.306 | Hoogestraat | 1837-exact-components+street || 1939 | 1837 | E.306 | Hoogestraat | 1837-exact-components+street
1333,E307,Hoogestraat,older-regime,address,yes,matched,yes,1,1940 | 1837 | E.307 | Hoogestraat | 1837-exact-components+street
1334,E308,Hoogestraat,older-regime,address,yes,matched,yes,1,1936 | 1837 | E.308 | Hoogestraat | 1837-exact-components+street
1335,E309b,Hoogestraat,older-regime,address,yes,matched,yes,2,1934 | 1837 | E.309a | Hoogestraat | 1837-fallback-core-only+street || 1935 | 1837 | E.309b | Hoogestraat | 1837-exact-components+street
1336,E310b,Hoogestraat,older-regime,address,yes,matched,yes,2,2443 | 1837 | E.310a | Hoogestraat | 1837-fallback-core-only+street || 2444 | 1837 | E.310b | Hoogestraat | 1837-exact-components+street
1337,E311,Hoogestraat,older-regime,address,yes,matched,yes,1,2483 | 1837 | E.311 | Hoogestraat | 1837-exact-components+street
1338,E312,Hoogestraat,older-regime,address,yes,matched,yes,2,1932 | 1837 | E.312 | Hoogestraat | 1837-exact-components+street || 1933 | 1837 | E.312 | Hoogestraat | 1837-exact-components+street
1339,E313,Hoogestraat,older-regime,address,yes,matched,yes,1,2852 | 1837 | E.313 | Hoogestraat | 1837-exact-components+street
